Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Province/State,Country/Region,date,Deaths,Confirmed,Recovered,Lat,Long
352.0,352.0,352.0,153.0,,Gibraltar,1/23/20,0,0,0,,
353.0,353.0,353.0,154.0,,Liechtenstein,1/23/20,0,0,0,,
354.0,354.0,354.0,155.0,,Poland,1/23/20,0,0,0,,
355.0,355.0,355.0,156.0,,Tunisia,1/23/20,0,0,0,,
356.0,356.0,356.0,157.0,"Contra Costa County, CA",US,1/23/20,0,0,0,,
357.0,357.0,357.0,158.0,,Palestine,1/23/20,0,0,0,,
358.0,358.0,358.0,159.0,,Bosnia and Herzegovina,1/23/20,0,0,0,,
359.0,359.0,359.0,160.0,,Slovenia,1/23/20,0,0,0,,
360.0,360.0,360.0,161.0,"Bergen County, NJ",US,1/23/20,0,0,0,,
361.0,361.0,361.0,162.0,"Harris County, TX",US,1/23/20,0,0,0,,
362.0,362.0,362.0,163.0,"San Francisco County, CA",US,1/23/20,0,0,0,,
363.0,363.0,363.0,164.0,,South Africa,1/23/20,0,0,0,,
364.0,364.0,364.0,165.0,"Clark County, NV",US,1/23/20,0,0,0,,
365.0,365.0,365.0,166.0,"Fort Bend County, TX",US,1/23/20,0,0,0,,
366.0,366.0,366.0,167.0,"Grant County, WA",US,1/23/20,0,0,0,,
367.0,367.0,367.0,168.0,"Santa Rosa County, FL",US,1/23/20,0,0,0,,
368.0,368.0,368.0,169.0,"Williamson County, TN",US,1/23/20,0,0,0,,
369.0,369.0,369.0,170.0,"New York County, NY",US,1/23/20,0,0,0,,
370.0,370.0,370.0,171.0,"Unassigned Location, WA",US,1/23/20,0,0,0,,
371.0,371.0,371.0,172.0,"Montgomery County, MD",US,1/23/20,0,0,0,,
372.0,372.0,372.0,173.0,"Suffolk County, MA",US,1/23/20,0,0,0,,
373.0,373.0,373.0,174.0,"Denver County, CO",US,1/23/20,0,0,0,,
374.0,374.0,374.0,175.0,"Summit County, CO",US,1/23/20,0,0,0,,
375.0,375.0,375.0,176.0,,Bhutan,1/23/20,0,0,0,,
376.0,376.0,376.0,177.0,,Cameroon,1/23/20,0,0,0,,
377.0,377.0,377.0,178.0,"Calgary, Alberta",Canada,1/23/20,0,0,0,,
378.0,378.0,378.0,179.0,,Colombia,1/23/20,0,0,0,,
379.0,379.0,379.0,180.0,,Costa Rica,1/23/20,0,0,0,,
380.0,380.0,380.0,181.0,,Peru,1/23/20,0,0,0,,
381.0,381.0,381.0,182.0,,Serbia,1/23/20,0,0,0,,
382.0,382.0,382.0,183.0,,Slovakia,1/23/20,0,0,0,,
383.0,383.0,383.0,184.0,,Togo,1/23/20,0,0,0,,
384.0,384.0,384.0,185.0,"Chatham County, NC",US,1/23/20,0,0,0,,
385.0,385.0,385.0,186.0,"Delaware County, PA",US,1/23/20,0,0,0,,
386.0,386.0,386.0,187.0,"Douglas County, NE",US,1/23/20,0,0,0,,
387.0,387.0,387.0,188.0,"Fayette County, KY",US,1/23/20,0,0,0,,
388.0,388.0,388.0,189.0,"Floyd County, GA",US,1/23/20,0,0,0,,
389.0,389.0,389.0,190.0,"Marion County, IN",US,1/23/20,0,0,0,,
390.0,390.0,390.0,191.0,"Middlesex County, MA",US,1/23/20,0,0,0,,
391.0,391.0,391.0,192.0,"Nassau County, NY",US,1/23/20,0,0,0,,
392.0,392.0,392.0,193.0,"Norwell County, MA",US,1/23/20,0,0,0,,
393.0,393.0,393.0,194.0,"Ramsey County, MN",US,1/23/20,0,0,0,,
394.0,394.0,394.0,195.0,"Washoe County, NV",US,1/23/20,0,0,0,,
395.0,395.0,395.0,196.0,"Wayne County, PA",US,1/23/20,0,0,0,,
396.0,396.0,396.0,197.0,"Yolo County, CA",US,1/23/20,0,0,0,,
397.0,397.0,397.0,198.0,,Vatican City,1/23/20,0,0,0,,
398.0,398.0,398.0,0.0,Anhui,Mainland China,1/24/20,0,15,0,,
399.0,399.0,399.0,1.0,Beijing,Mainland China,1/24/20,0,36,1,,
400.0,400.0,400.0,2.0,Chongqing,Mainland China,1/24/20,0,27,0,,
401.0,401.0,401.0,3.0,Fujian,Mainland China,1/24/20,0,10,0,,
402.0,402.0,402.0,4.0,Gansu,Mainland China,1/24/20,0,2,0,,
403.0,403.0,403.0,5.0,Guangdong,Mainland China,1/24/20,0,53,2,,
404.0,404.0,404.0,6.0,Guangxi,Mainland China,1/24/20,0,23,0,,
405.0,405.0,405.0,7.0,Guizhou,Mainland China,1/24/20,0,3,0,,
406.0,406.0,406.0,8.0,Hainan,Mainland China,1/24/20,0,8,0,,
407.0,407.0,407.0,9.0,Hebei,Mainland China,1/24/20,1,2,0,,
408.0,408.0,408.0,10.0,Heilongjiang,Mainland China,1/24/20,1,4,0,,
409.0,409.0,409.0,11.0,Henan,Mainland China,1/24/20,0,9,0,,
410.0,410.0,410.0,12.0,Hubei,Mainland China,1/24/20,24,549,31,,
411.0,411.0,411.0,13.0,Hunan,Mainland China,1/24/20,0,24,0,,
412.0,412.0,412.0,14.0,Inner Mongolia,Mainland China,1/24/20,0,1,0,,
413.0,413.0,413.0,15.0,Jiangsu,Mainland China,1/24/20,0,9,0,,
414.0,414.0,414.0,16.0,Jiangxi,Mainland China,1/24/20,0,18,0,,
415.0,415.0,415.0,17.0,Jilin,Mainland China,1/24/20,0,3,0,,
416.0,416.0,416.0,18.0,Liaoning,Mainland China,1/24/20,0,4,0,,
417.0,417.0,417.0,19.0,Ningxia,Mainland China,1/24/20,0,2,0,,
418.0,418.0,418.0,20.0,Qinghai,Mainland China,1/24/20,0,0,0,,
419.0,419.0,419.0,21.0,Shaanxi,Mainland China,1/24/20,0,5,0,,
420.0,420.0,420.0,22.0,Shandong,Mainland China,1/24/20,0,15,0,,
421.0,421.0,421.0,23.0,Shanghai,Mainland China,1/24/20,0,20,1,,
422.0,422.0,422.0,24.0,Shanxi,Mainland China,1/24/20,0,1,0,,
423.0,423.0,423.0,25.0,Sichuan,Mainland China,1/24/20,0,15,0,,
424.0,424.0,424.0,26.0,Tianjin,Mainland China,1/24/20,0,8,0,,
425.0,425.0,425.0,27.0,Tibet,Mainland China,1/24/20,0,0,0,,
426.0,426.0,426.0,28.0,Xinjiang,Mainland China,1/24/20,0,2,0,,
427.0,427.0,427.0,29.0,Yunnan,Mainland China,1/24/20,0,5,0,,
428.0,428.0,428.0,30.0,Zhejiang,Mainland China,1/24/20,0,43,1,,
429.0,429.0,429.0,31.0,,Thailand,1/24/20,0,5,0,,
430.0,430.0,430.0,32.0,,Japan,1/24/20,0,2,0,,
431.0,431.0,431.0,33.0,,South Korea,1/24/20,0,2,0,,
432.0,432.0,432.0,34.0,Taiwan,Taiwan,1/24/20,0,3,0,,
433.0,433.0,433.0,35.0,"King County, WA",US,1/24/20,0,1,0,,
434.0,434.0,434.0,36.0,"Cook County, IL",US,1/24/20,0,1,0,,
435.0,435.0,435.0,37.0,"Tempe, AZ",US,1/24/20,0,0,0,,
436.0,436.0,436.0,38.0,Macau,Macau,1/24/20,0,2,0,,
437.0,437.0,437.0,39.0,Hong Kong,Hong Kong,1/24/20,0,2,0,,
438.0,438.0,438.0,40.0,,Singapore,1/24/20,0,3,0,,
439.0,439.0,439.0,41.0,,Vietnam,1/24/20,0,2,0,,
440.0,440.0,440.0,42.0,,France,1/24/20,0,2,0,,
441.0,441.0,441.0,43.0,,Nepal,1/24/20,0,0,0,,
442.0,442.0,442.0,44.0,,Malaysia,1/24/20,0,0,0,,
443.0,443.0,443.0,45.0,"Toronto, ON",Canada,1/24/20,0,0,0,,
444.0,444.0,444.0,46.0,British Columbia,Canada,1/24/20,0,0,0,,
445.0,445.0,445.0,47.0,"Los Angeles, CA",US,1/24/20,0,0,0,,
446.0,446.0,446.0,48.0,New South Wales,Australia,1/24/20,0,0,0,,
447.0,447.0,447.0,49.0,Victoria,Australia,1/24/20,0,0,0,,
448.0,448.0,448.0,50.0,Queensland,Australia,1/24/20,0,0,0,,
449.0,449.0,449.0,51.0,,Cambodia,1/24/20,0,0,0,,
450.0,450.0,450.0,52.0,,Sri Lanka,1/24/20,0,0,0,,
451.0,451.0,451.0,53.0,,Germany,1/24/20,0,0,0,,
452.0,452.0,452.0,54.0,,Finland,1/24/20,0,0,0,,
453.0,453.0,453.0,55.0,,United Arab Emirates,1/24/20,0,0,0,,
454.0,454.0,454.0,56.0,,Philippines,1/24/20,0,0,0,,
455.0,455.0,455.0,57.0,,India,1/24/20,0,0,0,,
456.0,456.0,456.0,58.0,"London, ON",Canada,1/24/20,0,0,0,,
457.0,457.0,457.0,59.0,,Italy,1/24/20,0,0,0,,
458.0,458.0,458.0,60.0,,UK,1/24/20,0,0,0,,
459.0,459.0,459.0,61.0,,Russia,1/24/20,0,0,0,,
460.0,460.0,460.0,62.0,,Sweden,1/24/20,0,0,0,,
461.0,461.0,461.0,63.0,"Santa Clara, CA",US,1/24/20,0,0,0,,
462.0,462.0,462.0,64.0,,Spain,1/24/20,0,0,0,,
463.0,463.0,463.0,65.0,South Australia,Australia,1/24/20,0,0,0,,
464.0,464.0,464.0,66.0,"San Benito, CA",US,1/24/20,0,0,0,,
465.0,465.0,465.0,67.0,,Belgium,1/24/20,0,0,0,,
466.0,466.0,466.0,68.0,"Madison, WI",US,1/24/20,0,0,0,,
467.0,467.0,467.0,69.0,Diamond Princess cruise ship,Others,1/24/20,0,0,0,,
468.0,468.0,468.0,70.0,"San Diego County, CA",US,1/24/20,0,0,0,,
469.0,469.0,469.0,71.0,"San Antonio, TX",US,1/24/20,0,0,0,,
470.0,470.0,470.0,72.0,,Egypt,1/24/20,0,0,0,,
471.0,471.0,471.0,73.0,,Iran,1/24/20,0,0,0,,
472.0,472.0,472.0,74.0,"Omaha, NE (From Diamond Princess)",US,1/24/20,0,0,0,,
473.0,473.0,473.0,75.0,"Travis, CA (From Diamond Princess)",US,1/24/20,0,0,0,,
474.0,474.0,474.0,76.0,From Diamond Princess,Australia,1/24/20,0,0,0,,
475.0,475.0,475.0,77.0,"Lackland, TX (From Diamond Princess)",US,1/24/20,0,0,0,,
476.0,476.0,476.0,78.0,,Lebanon,1/24/20,0,0,0,,
477.0,477.0,477.0,79.0,"Humboldt County, CA",US,1/24/20,0,0,0,,
478.0,478.0,478.0,80.0,"Sacramento County, CA",US,1/24/20,0,0,0,,
479.0,479.0,479.0,81.0,,Iraq,1/24/20,0,0,0,,
480.0,480.0,480.0,82.0,Unassigned Location (From Diamond Princess),US,1/24/20,0,0,0,,
481.0,481.0,481.0,83.0,,Oman,1/24/20,0,0,0,,
482.0,482.0,482.0,84.0,,Afghanistan,1/24/20,0,0,0,,
483.0,483.0,483.0,85.0,,Bahrain,1/24/20,0,0,0,,
484.0,484.0,484.0,86.0,,Kuwait,1/24/20,0,0,0,,
485.0,485.0,485.0,87.0,,Algeria,1/24/20,0,0,0,,
486.0,486.0,486.0,88.0,,Croatia,1/24/20,0,0,0,,
487.0,487.0,487.0,89.0,,Switzerland,1/24/20,0,0,0,,
488.0,488.0,488.0,90.0,,Austria,1/24/20,0,0,0,,
489.0,489.0,489.0,91.0,,Israel,1/24/20,0,0,0,,
490.0,490.0,490.0,92.0,,Pakistan,1/24/20,0,0,0,,
491.0,491.0,491.0,93.0,,Brazil,1/24/20,0,0,0,,
492.0,492.0,492.0,94.0,,Georgia,1/24/20,0,0,0,,
493.0,493.0,493.0,95.0,,Greece,1/24/20,0,0,0,,
494.0,494.0,494.0,96.0,,North Macedonia,1/24/20,0,0,0,,
495.0,495.0,495.0,97.0,,Norway,1/24/20,0,0,0,,
496.0,496.0,496.0,98.0,,Romania,1/24/20,0,0,0,,
497.0,497.0,497.0,99.0,,Denmark,1/24/20,0,0,0,,
498.0,498.0,498.0,100.0,,Estonia,1/24/20,0,0,0,,
499.0,499.0,499.0,101.0,,Netherlands,1/24/20,0,0,0,,
500.0,500.0,500.0,102.0,,San Marino,1/24/20,0,0,0,,
501.0,501.0,501.0,103.0,,Belarus,1/24/20,0,0,0,,
502.0,502.0,502.0,104.0," Montreal, QC",Canada,1/24/20,0,0,0,,
503.0,503.0,503.0,105.0,,Iceland,1/24/20,0,0,0,,
504.0,504.0,504.0,106.0,,Lithuania,1/24/20,0,0,0,,
505.0,505.0,505.0,107.0,,Mexico,1/24/20,0,0,0,,
506.0,506.0,506.0,108.0,,New Zealand,1/24/20,0,0,0,,
507.0,507.0,507.0,109.0,,Nigeria,1/24/20,0,0,0,,
508.0,508.0,508.0,110.0,Western Australia,Australia,1/24/20,0,0,0,,
509.0,509.0,509.0,111.0,,Ireland,1/24/20,0,0,0,,
510.0,510.0,510.0,112.0,,Luxembourg,1/24/20,0,0,0,,
511.0,511.0,511.0,113.0,,Monaco,1/24/20,0,0,0,,
512.0,512.0,512.0,114.0,,Qatar,1/24/20,0,0,0,,
513.0,513.0,513.0,115.0,"Snohomish County, WA",US,1/24/20,0,0,0,,
514.0,514.0,514.0,116.0,,Ecuador,1/24/20,0,0,0,,
515.0,515.0,515.0,117.0,,Azerbaijan,1/24/20,0,0,0,,
516.0,516.0,516.0,118.0,,Czech Republic,1/24/20,0,0,0,,
517.0,517.0,517.0,119.0,,Armenia,1/24/20,0,0,0,,
518.0,518.0,518.0,120.0,,Dominican Republic,1/24/20,0,0,0,,
519.0,519.0,519.0,121.0,"Providence, RI",US,1/24/20,0,0,0,,
520.0,520.0,520.0,122.0,,Indonesia,1/24/20,0,0,0,,
521.0,521.0,521.0,123.0,,Portugal,1/24/20,0,0,0,,
522.0,522.0,522.0,124.0,,Andorra,1/24/20,0,0,0,,
523.0,523.0,523.0,125.0,Tasmania,Australia,1/24/20,0,0,0,,
524.0,524.0,524.0,126.0,,Latvia,1/24/20,0,0,0,,
525.0,525.0,525.0,127.0,,Morocco,1/24/20,0,0,0,,
526.0,526.0,526.0,128.0,,Saudi Arabia,1/24/20,0,0,0,,
527.0,527.0,527.0,129.0,,Senegal,1/24/20,0,0,0,,
528.0,528.0,528.0,130.0,"Grafton County, NH",US,1/24/20,0,0,0,,
529.0,529.0,529.0,131.0,"Hillsborough, FL",US,1/24/20,0,0,0,,
530.0,530.0,530.0,132.0,"Placer County, CA",US,1/24/20,0,0,0,,
531.0,531.0,531.0,133.0,"San Mateo, CA",US,1/24/20,0,0,0,,
532.0,532.0,532.0,134.0,"Sarasota, FL",US,1/24/20,0,0,0,,
533.0,533.0,533.0,135.0,"Sonoma County, CA",US,1/24/20,0,0,0,,
534.0,534.0,534.0,136.0,"Umatilla, OR",US,1/24/20,0,0,0,,
535.0,535.0,535.0,137.0,"Fulton County, GA",US,1/24/20,0,0,0,,
536.0,536.0,536.0,138.0,"Washington County, OR",US,1/24/20,0,0,0,,
537.0,537.0,537.0,139.0,,Argentina,1/24/20,0,0,0,,
538.0,538.0,538.0,140.0,,Chile,1/24/20,0,0,0,,
539.0,539.0,539.0,141.0,,Jordan,1/24/20,0,0,0,,
540.0,540.0,540.0,142.0," Norfolk County, MA",US,1/24/20,0,0,0,,
541.0,541.0,541.0,143.0,"Berkeley, CA",US,1/24/20,0,0,0,,
542.0,542.0,542.0,144.0,"Maricopa County, AZ",US,1/24/20,0,0,0,,
543.0,543.0,543.0,145.0,"Wake County, NC",US,1/24/20,0,0,0,,
544.0,544.0,544.0,146.0,"Westchester County, NY",US,1/24/20,0,0,0,,
545.0,545.0,545.0,147.0,,Ukraine,1/24/20,0,0,0,,
546.0,546.0,546.0,148.0,,Saint Barthelemy,1/24/20,0,0,0,,
547.0,547.0,547.0,149.0,"Orange County, CA",US,1/24/20,0,0,0,,
548.0,548.0,548.0,150.0,,Hungary,1/24/20,0,0,0,,
549.0,549.0,549.0,151.0,Northern Territory,Australia,1/24/20,0,0,0,,
550.0,550.0,550.0,152.0,,Faroe Islands,1/24/20,0,0,0,,
551.0,551.0,551.0,153.0,,Gibraltar,1/24/20,0,0,0,,
552.0,552.0,552.0,154.0,,Liechtenstein,1/24/20,0,0,0,,
553.0,553.0,553.0,155.0,,Poland,1/24/20,0,0,0,,
554.0,554.0,554.0,156.0,,Tunisia,1/24/20,0,0,0,,
555.0,555.0,555.0,157.0,"Contra Costa County, CA",US,1/24/20,0,0,0,,
556.0,556.0,556.0,158.0,,Palestine,1/24/20,0,0,0,,
557.0,557.0,557.0,159.0,,Bosnia and Herzegovina,1/24/20,0,0,0,,
558.0,558.0,558.0,160.0,,Slovenia,1/24/20,0,0,0,,
559.0,559.0,559.0,161.0,"Bergen County, NJ",US,1/24/20,0,0,0,,
560.0,560.0,560.0,162.0,"Harris County, TX",US,1/24/20,0,0,0,,
561.0,561.0,561.0,163.0,"San Francisco County, CA",US,1/24/20,0,0,0,,
562.0,562.0,562.0,164.0,,South Africa,1/24/20,0,0,0,,
563.0,563.0,563.0,165.0,"Clark County, NV",US,1/24/20,0,0,0,,
564.0,564.0,564.0,166.0,"Fort Bend County, TX",US,1/24/20,0,0,0,,
565.0,565.0,565.0,167.0,"Grant County, WA",US,1/24/20,0,0,0,,
566.0,566.0,566.0,168.0,"Santa Rosa County, FL",US,1/24/20,0,0,0,,
567.0,567.0,567.0,169.0,"Williamson County, TN",US,1/24/20,0,0,0,,
568.0,568.0,568.0,170.0,"New York County, NY",US,1/24/20,0,0,0,,
569.0,569.0,569.0,171.0,"Unassigned Location, WA",US,1/24/20,0,0,0,,
570.0,570.0,570.0,172.0,"Montgomery County, MD",US,1/24/20,0,0,0,,
571.0,571.0,571.0,173.0,"Suffolk County, MA",US,1/24/20,0,0,0,,
572.0,572.0,572.0,174.0,"Denver County, CO",US,1/24/20,0,0,0,,
573.0,573.0,573.0,175.0,"Summit County, CO",US,1/24/20,0,0,0,,
574.0,574.0,574.0,176.0,,Bhutan,1/24/20,0,0,0,,
575.0,575.0,575.0,177.0,,Cameroon,1/24/20,0,0,0,,
576.0,576.0,576.0,178.0,"Calgary, Alberta",Canada,1/24/20,0,0,0,,
577.0,577.0,577.0,179.0,,Colombia,1/24/20,0,0,0,,
578.0,578.0,578.0,180.0,,Costa Rica,1/24/20,0,0,0,,
579.0,579.0,579.0,181.0,,Peru,1/24/20,0,0,0,,
580.0,580.0,580.0,182.0,,Serbia,1/24/20,0,0,0,,
581.0,581.0,581.0,183.0,,Slovakia,1/24/20,0,0,0,,
582.0,582.0,582.0,184.0,,Togo,1/24/20,0,0,0,,
583.0,583.0,583.0,185.0,"Chatham County, NC",US,1/24/20,0,0,0,,
584.0,584.0,584.0,186.0,"Delaware County, PA",US,1/24/20,0,0,0,,
585.0,585.0,585.0,187.0,"Douglas County, NE",US,1/24/20,0,0,0,,
586.0,586.0,586.0,188.0,"Fayette County, KY",US,1/24/20,0,0,0,,
587.0,587.0,587.0,189.0,"Floyd County, GA",US,1/24/20,0,0,0,,
588.0,588.0,588.0,190.0,"Marion County, IN",US,1/24/20,0,0,0,,
589.0,589.0,589.0,191.0,"Middlesex County, MA",US,1/24/20,0,0,0,,
590.0,590.0,590.0,192.0,"Nassau County, NY",US,1/24/20,0,0,0,,
591.0,591.0,591.0,193.0,"Norwell County, MA",US,1/24/20,0,0,0,,
592.0,592.0,592.0,194.0,"Ramsey County, MN",US,1/24/20,0,0,0,,
593.0,593.0,593.0,195.0,"Washoe County, NV",US,1/24/20,0,0,0,,
594.0,594.0,594.0,196.0,"Wayne County, PA",US,1/24/20,0,0,0,,
595.0,595.0,595.0,197.0,"Yolo County, CA",US,1/24/20,0,0,0,,
596.0,596.0,596.0,198.0,,Vatican City,1/24/20,0,0,0,,
597.0,597.0,597.0,0.0,Anhui,Mainland China,1/25/20,0,39,0,,
598.0,598.0,598.0,1.0,Beijing,Mainland China,1/25/20,0,41,2,,
599.0,599.0,599.0,2.0,Chongqing,Mainland China,1/25/20,0,57,0,,
600.0,600.0,600.0,3.0,Fujian,Mainland China,1/25/20,0,18,0,,
601.0,601.0,601.0,4.0,Gansu,Mainland China,1/25/20,0,4,0,,
602.0,602.0,602.0,5.0,Guangdong,Mainland China,1/25/20,0,78,2,,
603.0,603.0,603.0,6.0,Guangxi,Mainland China,1/25/20,0,23,0,,
604.0,604.0,604.0,7.0,Guizhou,Mainland China,1/25/20,0,4,0,,
605.0,605.0,605.0,8.0,Hainan,Mainland China,1/25/20,0,19,0,,
606.0,606.0,606.0,9.0,Hebei,Mainland China,1/25/20,1,8,0,,
607.0,607.0,607.0,10.0,Heilongjiang,Mainland China,1/25/20,1,9,0,,
608.0,608.0,608.0,11.0,Henan,Mainland China,1/25/20,0,32,0,,
609.0,609.0,609.0,12.0,Hubei,Mainland China,1/25/20,40,761,32,,
610.0,610.0,610.0,13.0,Hunan,Mainland China,1/25/20,0,43,0,,
611.0,611.0,611.0,14.0,Inner Mongolia,Mainland China,1/25/20,0,7,0,,
612.0,612.0,612.0,15.0,Jiangsu,Mainland China,1/25/20,0,18,1,,
613.0,613.0,613.0,16.0,Jiangxi,Mainland China,1/25/20,0,18,0,,
614.0,614.0,614.0,17.0,Jilin,Mainland China,1/25/20,0,4,0,,
615.0,615.0,615.0,18.0,Liaoning,Mainland China,1/25/20,0,17,0,,
616.0,616.0,616.0,19.0,Ningxia,Mainland China,1/25/20,0,3,0,,
617.0,617.0,617.0,20.0,Qinghai,Mainland China,1/25/20,0,1,0,,
618.0,618.0,618.0,21.0,Shaanxi,Mainland China,1/25/20,0,15,0,,
619.0,619.0,619.0,22.0,Shandong,Mainland China,1/25/20,0,27,0,,
620.0,620.0,620.0,23.0,Shanghai,Mainland China,1/25/20,0,33,1,,
621.0,621.0,621.0,24.0,Shanxi,Mainland China,1/25/20,0,6,0,,
622.0,622.0,622.0,25.0,Sichuan,Mainland China,1/25/20,0,28,0,,
623.0,623.0,623.0,26.0,Tianjin,Mainland China,1/25/20,0,10,0,,
624.0,624.0,624.0,27.0,Tibet,Mainland China,1/25/20,0,0,0,,
625.0,625.0,625.0,28.0,Xinjiang,Mainland China,1/25/20,0,3,0,,
626.0,626.0,626.0,29.0,Yunnan,Mainland China,1/25/20,0,11,0,,
627.0,627.0,627.0,30.0,Zhejiang,Mainland China,1/25/20,0,62,1,,
628.0,628.0,628.0,31.0,,Thailand,1/25/20,0,7,0,,
629.0,629.0,629.0,32.0,,Japan,1/25/20,0,2,0,,
630.0,630.0,630.0,33.0,,South Korea,1/25/20,0,2,0,,
631.0,631.0,631.0,34.0,Taiwan,Taiwan,1/25/20,0,3,0,,
632.0,632.0,632.0,35.0,"King County, WA",US,1/25/20,0,1,0,,
633.0,633.0,633.0,36.0,"Cook County, IL",US,1/25/20,0,1,0,,
634.0,634.0,634.0,37.0,"Tempe, AZ",US,1/25/20,0,0,0,,
635.0,635.0,635.0,38.0,Macau,Macau,1/25/20,0,2,0,,
636.0,636.0,636.0,39.0,Hong Kong,Hong Kong,1/25/20,0,5,0,,
637.0,637.0,637.0,40.0,,Singapore,1/25/20,0,3,0,,
638.0,638.0,638.0,41.0,,Vietnam,1/25/20,0,2,0,,
639.0,639.0,639.0,42.0,,France,1/25/20,0,3,0,,
640.0,640.0,640.0,43.0,,Nepal,1/25/20,0,1,0,,
641.0,641.0,641.0,44.0,,Malaysia,1/25/20,0,3,0,,
642.0,642.0,642.0,45.0,"Toronto, ON",Canada,1/25/20,0,0,0,,
643.0,643.0,643.0,46.0,British Columbia,Canada,1/25/20,0,0,0,,
644.0,644.0,644.0,47.0,"Los Angeles, CA",US,1/25/20,0,0,0,,
645.0,645.0,645.0,48.0,New South Wales,Australia,1/25/20,0,0,0,,
646.0,646.0,646.0,49.0,Victoria,Australia,1/25/20,0,0,0,,
647.0,647.0,647.0,50.0,Queensland,Australia,1/25/20,0,0,0,,
648.0,648.0,648.0,51.0,,Cambodia,1/25/20,0,0,0,,
649.0,649.0,649.0,52.0,,Sri Lanka,1/25/20,0,0,0,,
650.0,650.0,650.0,53.0,,Germany,1/25/20,0,0,0,,
651.0,651.0,651.0,54.0,,Finland,1/25/20,0,0,0,,
652.0,652.0,652.0,55.0,,United Arab Emirates,1/25/20,0,0,0,,
653.0,653.0,653.0,56.0,,Philippines,1/25/20,0,0,0,,
654.0,654.0,654.0,57.0,,India,1/25/20,0,0,0,,
655.0,655.0,655.0,58.0,"London, ON",Canada,1/25/20,0,0,0,,
656.0,656.0,656.0,59.0,,Italy,1/25/20,0,0,0,,
657.0,657.0,657.0,60.0,,UK,1/25/20,0,0,0,,
658.0,658.0,658.0,61.0,,Russia,1/25/20,0,0,0,,
659.0,659.0,659.0,62.0,,Sweden,1/25/20,0,0,0,,
660.0,660.0,660.0,63.0,"Santa Clara, CA",US,1/25/20,0,0,0,,
661.0,661.0,661.0,64.0,,Spain,1/25/20,0,0,0,,
662.0,662.0,662.0,65.0,South Australia,Australia,1/25/20,0,0,0,,
663.0,663.0,663.0,66.0,"San Benito, CA",US,1/25/20,0,0,0,,
664.0,664.0,664.0,67.0,,Belgium,1/25/20,0,0,0,,
665.0,665.0,665.0,68.0,"Madison, WI",US,1/25/20,0,0,0,,
666.0,666.0,666.0,69.0,Diamond Princess cruise ship,Others,1/25/20,0,0,0,,
667.0,667.0,667.0,70.0,"San Diego County, CA",US,1/25/20,0,0,0,,
668.0,668.0,668.0,71.0,"San Antonio, TX",US,1/25/20,0,0,0,,
669.0,669.0,669.0,72.0,,Egypt,1/25/20,0,0,0,,
670.0,670.0,670.0,73.0,,Iran,1/25/20,0,0,0,,
671.0,671.0,671.0,74.0,"Omaha, NE (From Diamond Princess)",US,1/25/20,0,0,0,,
672.0,672.0,672.0,75.0,"Travis, CA (From Diamond Princess)",US,1/25/20,0,0,0,,
673.0,673.0,673.0,76.0,From Diamond Princess,Australia,1/25/20,0,0,0,,
674.0,674.0,674.0,77.0,"Lackland, TX (From Diamond Princess)",US,1/25/20,0,0,0,,
675.0,675.0,675.0,78.0,,Lebanon,1/25/20,0,0,0,,
676.0,676.0,676.0,79.0,"Humboldt County, CA",US,1/25/20,0,0,0,,
677.0,677.0,677.0,80.0,"Sacramento County, CA",US,1/25/20,0,0,0,,
678.0,678.0,678.0,81.0,,Iraq,1/25/20,0,0,0,,
679.0,679.0,679.0,82.0,Unassigned Location (From Diamond Princess),US,1/25/20,0,0,0,,
680.0,680.0,680.0,83.0,,Oman,1/25/20,0,0,0,,
681.0,681.0,681.0,84.0,,Afghanistan,1/25/20,0,0,0,,
682.0,682.0,682.0,85.0,,Bahrain,1/25/20,0,0,0,,
683.0,683.0,683.0,86.0,,Kuwait,1/25/20,0,0,0,,
684.0,684.0,684.0,87.0,,Algeria,1/25/20,0,0,0,,
685.0,685.0,685.0,88.0,,Croatia,1/25/20,0,0,0,,
686.0,686.0,686.0,89.0,,Switzerland,1/25/20,0,0,0,,
687.0,687.0,687.0,90.0,,Austria,1/25/20,0,0,0,,
688.0,688.0,688.0,91.0,,Israel,1/25/20,0,0,0,,
689.0,689.0,689.0,92.0,,Pakistan,1/25/20,0,0,0,,
690.0,690.0,690.0,93.0,,Brazil,1/25/20,0,0,0,,
691.0,691.0,691.0,94.0,,Georgia,1/25/20,0,0,0,,
692.0,692.0,692.0,95.0,,Greece,1/25/20,0,0,0,,
693.0,693.0,693.0,96.0,,North Macedonia,1/25/20,0,0,0,,
694.0,694.0,694.0,97.0,,Norway,1/25/20,0,0,0,,
695.0,695.0,695.0,98.0,,Romania,1/25/20,0,0,0,,
696.0,696.0,696.0,99.0,,Denmark,1/25/20,0,0,0,,
697.0,697.0,697.0,100.0,,Estonia,1/25/20,0,0,0,,
698.0,698.0,698.0,101.0,,Netherlands,1/25/20,0,0,0,,
699.0,699.0,699.0,102.0,,San Marino,1/25/20,0,0,0,,
700.0,700.0,700.0,103.0,,Belarus,1/25/20,0,0,0,,
701.0,701.0,701.0,104.0," Montreal, QC",Canada,1/25/20,0,0,0,,
